ID,Title,Mean,Episodes,Rating,Popularity,Genres
2963,Minami-ke,7.63,13,pg_13,1484,"CGDCT, Comedy, School, Seinen"
32729,Orange,7.63,13,pg_13,227,"Drama, Love Polygon, Romance, School, Sci-Fi, Shoujo, Time Travel"
34161,Overlord Movie 1: Fushisha no Ou,7.63,1,r,2369,"Action, Adventure, Fantasy, Isekai"
12021,Poyopoyo Kansatsu Nikki,7.63,52,pg,5070,"Pets, Seinen, Slice of Life"
50672,Sasaki to Miyano: Koi ni Kizuku Mae no Chotto Shita Hanashi.,7.63,1,pg_13,3844,"Boys Love, Otaku Culture, School"
19775,Sidonia no Kishi,7.63,12,r+,1131,"Mecha, Sci-Fi, Seinen, Space"
49877,Tensei shitara Slime Datta Ken Movie: Guren no Kizuna-hen,7.63,1,pg_13,1150,"Action, Comedy, Fantasy, Isekai, Reincarnation, Shounen"
50307,Tonikaku Kawaii 2nd Season,7.63,12,pg_13,950,"Comedy, Romance, Shounen"
31783,Yowamushi Pedal: New Generation,7.63,25,pg_13,2562,"Racing, Shounen, Sports"
59969,Zhen Hun Jie 4th Season,7.63,26,pg_13,12530,"Action, Fantasy"
38101,5-toubun no Hanayome,7.63,12,pg_13,172,"Comedy, Harem, Romance, School, Shounen"
36904,Aggressive Retsuko (ONA),7.63,10,pg_13,1399,"Anthropomorphic, Comedy, Workplace"
21995,Ao Haru Ride,7.63,12,pg_13,184,"Love Polygon, Romance, School, Shoujo"
1239,Bishoujo Senshi Sailor Moon SuperS,7.63,39,pg_13,1957,"Mahou Shoujo, Romance, Shoujo"
24913,Bokura wa Minna Kawai-sou: Hajimete no,7.63,1,pg_13,3369,"Love Status Quo, Romance, School, Seinen"
371,Cardcaptor Sakura Movie 1,7.63,1,pg,2255,"Award Winning, Comedy, Drama, Mahou Shoujo, Shoujo"
233,Daa! Daa! Daa!,7.63,78,g,4711,"Childcare, Comedy, Sci-Fi, Shoujo"
33032,Drifters: Special Edition,7.63,1,r,4146,"Action, Adult Cast, Adventure, Comedy, Fantasy, Gore, Historical, Isekai, Military, Samurai, Seinen"
240,Genshiken,7.63,12,pg_13,1423,"Adult Cast, Comedy, Otaku Culture, Parody, Seinen"
644,Hachimitsu to Clover Specials,7.63,2,pg_13,4367,"Adult Cast, Comedy, Drama, Josei, Romance, Visual Arts"
9288,Heartcatch Precure! Movie: Hana no Miyako de Fashion Show... desu ka!?,7.63,1,g,7440,Mahou Shoujo
32977,Aggressive Retsuko,7.62,100,pg_13,2148,"Anthropomorphic, Comedy, Music, Workplace"
32717,Aikatsu Stars!,7.62,100,pg,5140,"Idols (Female), Music, School, Slice of Life"
57264,Bai Lian Cheng Shen 2,7.62,52,pg_13,12825,"Action, Adventure, Fantasy, Historical, Martial Arts"
8247,Bleach Movie 4: Jigoku-hen,7.62,1,pg_13,1193,"Action, Adventure, Shounen, Supernatural"
4177,Bounen no Xamdou,7.62,26,pg_13,1723,"Action, Adventure, Military, Sci-Fi"
34349,Diamond no Ace: Second Season OVA,7.62,2,pg_13,6470,"School, Shounen, Sports, Team Sports"
15925,Doraemon Movie 33: Nobita no Himitsu Dougu Museum,7.62,1,pg,7066,"Adventure, Comedy, Fantasy, Kids, Shounen"
905,Dragon Ball Z Movie 12: Fukkatsu no Fusion!! Gokuu to Vegeta,7.62,1,pg_13,1603,"Action, Adventure, Comedy, Fantasy, Sci-Fi, Shounen"
35972,Fairy Tail: Final Series,7.62,51,pg_13,442,"Action, Adventure, Fantasy, Shounen"
32979,Flip Flappers,7.62,13,pg_13,1344,"Adventure, Comedy, Mahou Shoujo, Sci-Fi"
19671,Free!: FrFr - Short Movie,7.62,7,pg_13,2780,"Comedy, Sports"
37704,High School Fleet Movie,7.62,1,pg_13,5470,"Action, Military, School"
488,Ichigo Mashimaro,7.62,12,pg_13,1991,"CGDCT, Iyashikei, Slice of Life"
16904,K: Missing Kings,7.62,1,pg_13,1033,"Action, Super Power"
57635,Kamonohashi Ron no Kindan Suiri 2nd Season,7.62,13,pg_13,3082,"Adult Cast, Comedy, Detective, Mystery, Shounen"
6172,Layton Kyouju to Eien no Utahime,7.62,1,pg,4466,"Adventure, Mystery"
1412,Lupin III,7.62,23,pg_13,2182,"Action, Adult Cast, Adventure, Comedy, Mystery, Seinen"
52211,Mashle,7.62,12,pg_13,298,"Action, Comedy, Fantasy, Gag Humor, Parody, School, Shounen"
9785,Meitantei Conan: Conan vs. Kid - Shark & Jewel,7.62,1,pg,7316,"Adventure, Comedy, Detective, Mystery, Shounen"
31764,Nejimaki Seirei Senki: Tenkyou no Alderamin,7.62,13,r,780,"Action, Adventure, Fantasy, Military"
35067,Osomatsu-san 2nd Season,7.62,25,r,3227,"Adult Cast, Comedy, Gag Humor, Parody"
1011,Ranma ½ Super,7.62,3,pg_13,5136,"Action, Adventure, Comedy, Martial Arts, Romance, Shounen, Supernatural"
50613,Rurouni Kenshin: Meiji Kenkaku Romantan (2023),7.62,24,r,1734,"Action, Historical, Samurai, Shounen"
290,Seikai no Monshou,7.62,13,pg_13,3237,"Action, Military, Romance, Sci-Fi, Space"
49858,Shinigami Bocchan to Kuro Maid 2nd Season,7.62,12,pg_13,2358,"Comedy, Fantasy, Love Status Quo, Romance"
2463,Shounan Bakusouzoku,7.62,12,r,8027,"Action, Comedy, Delinquents, Shounen"
2499,Slam Dunk: Hoero Basketman-damashii! Hanamichi to Rukawa no Atsuki Natsu,7.62,1,pg_13,5441,"School, Shounen, Sports, Team Sports"
50608,Tokyo Revengers: Seiya Kessen-hen,7.62,13,r,624,"Action, Delinquents, Drama, Shounen, Time Travel"
2557,Trapp Ikka Monogatari,7.62,40,g,7207,"Childcare, Drama, Historical, Music, Romance"
33064,Uchuu Senkan Yamato 2202: Ai no Senshi-tachi,7.62,26,pg_13,4870,"Action, Adult Cast, Drama, Military, Sci-Fi, Space"
65,Rozen Maiden: Träumend,7.61,12,pg_13,2183,"Action, Drama, Seinen, Supernatural"
398,Seikai no Senki III,7.61,2,pg_13,5497,"Action, Military, Romance, Sci-Fi, Space"
9926,Sekaiichi Hatsukoi,7.61,12,pg_13,1209,"Adult Cast, Boys Love, Otaku Culture, Workplace"
32836,Senki Zesshou Symphogear AXZ,7.61,13,pg_13,3967,"Action, Idols (Female), Music, Sci-Fi"
18119,Servant x Service,7.61,13,pg_13,1175,"Adult Cast, Comedy, Seinen, Workplace"
21843,Shingeki no Bahamut: Genesis,7.61,12,r,593,"Action, Adventure, Fantasy"
54123,Shixiong A Shixiong,7.61,13,pg_13,11321,"Action, Adventure, Fantasy, Historical, Martial Arts"
25729,Tamayura: Sotsugyou Shashin Part 1 - Kizashi,7.61,1,g,6180,"CGDCT, Iyashikei, Slice of Life"
17437,The iDOLM@STER Movie: Kagayaki no Mukougawa e!,7.61,1,pg_13,4830,"Comedy, Drama, Idols (Female), Music"
38917,Tong Ling Fei,7.61,16,pg_13,3272,"Comedy, Drama, Historical, Romance"
856,Utawarerumono,7.61,26,r,1489,"Action, Drama, Fantasy, Sci-Fi"
35672,Yama no Susume Third Season,7.61,13,pg_13,4607,"Adventure, CGDCT, Iyashikei, Slice of Life"
14941,AKB0048: Next Stage,7.61,13,pg_13,4008,"Idols (Female), Music, Sci-Fi"
6772,Break Blade Movie 1: Kakusei no Toki,7.61,1,r,2534,"Adult Cast, Fantasy, Mecha, Military, Shounen"
48780,Dakaretai Otoko 1-i ni Odosarete Imasu. Movie: Spain-hen,7.61,1,pg_13,4010,"Adult Cast, Boys Love, Comedy, Drama, Showbiz"
2961,Digimon Adventure Movie,7.61,1,pg,2073,"Action, Fantasy, Kids, Sci-Fi"
32551,Digimon Adventure tri. 3: Kokuhaku,7.61,1,pg_13,2724,"Action, Adventure, Comedy, Drama"
59980,Doraemon Movie 44: Nobita no E Sekai Monogatari,7.61,1,pg,13660,"Action, Adventure, Fantasy, Kids"
345,Eikoku Koi Monogatari Emma,7.61,12,g,3027,"Adult Cast, Drama, Historical, Romance, Seinen"
38086,Fate/Grand Order: Shinsei Entaku Ryouiki Camelot 2 - Paladin; Agateram,7.61,1,pg_13,2593,"Action, Fantasy"
22265,Free! Eternal Summer,7.61,13,pg_13,591,"School, Sports"
32948,Fune wo Amu,7.61,11,pg_13,1923,"Adult Cast, Award Winning, Drama, Romance, Workplace"
34855,Gabriel DropOut Specials,7.61,2,pg_13,2795,"CGDCT, Comedy, Mythology, School, Shounen, Supernatural"
24765,Gakkougurashi!,7.61,12,r,530,"Horror, Mystery, Psychological, School, Slice of Life, Survival, Suspense"
1813,Genshiken OVA,7.61,3,pg_13,3365,"Adult Cast, Comedy, Otaku Culture, Parody, Seinen"
42956,Hanhua Riji 2nd Season,7.61,12,pg_13,10025,"Comedy, Supernatural"
42625,Heion Sedai no Idaten-tachi,7.61,11,r,1312,"Action, Adventure, Fantasy, Seinen"
31989,Hibike! Euphonium Movie 1: Kitauji Koukou Suisougaku-bu e Youkoso,7.61,1,pg_13,4247,"Music, Performing Arts, School"
617,Juubee Ninpuuchou,7.61,1,r+,1672,"Action, Adventure, Fantasy, Gore, Historical, Horror, Martial Arts, Romance, Samurai"
2454,Kimagure Orange☆Road: Ano Hi ni Kaeritai,7.61,1,r,6664,"Comedy, Drama, Romance, Shounen"
38594,"Kimi to, Nami ni Noretara",7.61,1,pg_13,1078,"Adult Cast, Drama, Romance, Supernatural"
35079,Kino no Tabi: The Beautiful World - The Animated Series,7.61,12,r,1212,"Adventure, Drama, Fantasy"
33191,Kishibe Rohan wa Ugokanai,7.61,4,r,1635,"Action, Mystery, Shounen, Supernatural"
32268,Koyomimonogatari,7.61,12,r,1027,"Comedy, Mystery, Supernatural"
251,Kyou kara Maou!,7.61,78,pg_13,2038,"Adventure, Comedy, Fantasy, Isekai, Shoujo"
23385,Kyoukai no Kanata: Shinonome,7.61,1,pg_13,1849,"Action, Supernatural"
37027,Love Live! Sunshine!! The School Idol Movie: Over the Rainbow,7.61,1,pg_13,3533,"Idols (Female), Music, School, Slice of Life"
1915,Mahou Shoujo Lyrical Nanoha StrikerS,7.61,26,pg_13,3275,"Action, Comedy, Drama, Mahou Shoujo"
54722,Mahou Shoujo ni Akogarete,7.61,13,r+,1396,"Action, Comedy, Ecchi, Girls Love, Mahou Shoujo"
444,Maria-sama ga Miteru: Haru,7.61,13,pg_13,4522,"Drama, Girls Love, School, Shoujo"
1483,Master Keaton,7.61,24,r,4412,"Adult Cast, Adventure, Drama, Historical, Mystery, Seinen"
7471,Meitantei Conan Movie 09: Suihei Senjou no Strategy Recap,7.61,1,pg_13,6978,"Adventure, Comedy, Detective, Mystery, Shounen"
23755,Nanatsu no Taizai,7.61,24,pg_13,32,"Action, Adventure, Fantasy, Shounen"
40331,Ongaku,7.61,1,pg_13,5874,"Award Winning, Music, Slice of Life"
28927,Owari no Seraph: Nagoya Kessen-hen,7.61,12,r,252,"Action, Drama, Fantasy, Military, Shounen, Vampire"
21473,Persona 3 the Movie 2: Midsummer Knight's Dream,7.61,1,r,2396,"Action, Super Power, Supernatural"
2594,Piano no Mori,7.61,1,g,2856,"Drama, Music, Performing Arts, School, Seinen"
208,R.O.D: Read or Die,7.61,3,pg_13,2797,"Action, Adult Cast, Adventure, Historical, Mystery, Sci-Fi"
228,Jigoku Shoujo,7.6,26,r,697,"Horror, Mystery, Psychological, Supernatural, Suspense"
3713,Jigoku Shoujo Mitsuganae,7.6,26,r,2215,"Horror, Mystery, Psychological, Supernatural, Suspense"
255,Jungle wa Itsumo Hare nochi Guu Final,7.6,7,pg_13,6894,"Award Winning, Comedy, Gag Humor, Shounen"
37306,K: Seven Stories Movie 5 - Memory of Red - Burn,7.6,1,pg_13,4982,"Action, Super Power"
60131,Karaoke Iko!,7.6,5,pg_13,5262,"Comedy, Music, Organized Crime"
53747,Kimi no Iro,7.6,1,pg_13,3957,"Drama, Music"
36699,Kimitachi wa Dou Ikiru ka,7.6,1,pg_13,1843,"Adventure, Anthropomorphic, Award Winning, Drama, Fantasy, Isekai"
7592,Nurarihyon no Mago,7.6,24,pg_13,947,"Action, Mythology, Shounen, Supernatural"
24543,Persona 3 the Movie 3: Falling Down,7.6,1,r,2597,"Action, Super Power, Supernatural"
44059,Puparia,7.6,1,pg_13,3125,Avant Garde
582,Sexy Commando Gaiden: Sugoi yo!! Masaru-san,7.6,48,r,6208,"Action, Comedy, Gag Humor, Martial Arts, School, Shounen"
30549,Soukyuu no Fafner: Dead Aggressor - Exodus Part 2,7.6,13,pg_13,5787,"Drama, Mecha, Military, Sci-Fi"
539,Tenchi Muyou! Ryououki,7.6,6,r+,3222,"Action, Comedy, Sci-Fi, Space"
540,Tenchi Muyou! Ryououki 2nd Season,7.6,6,r+,4486,"Action, Comedy, Harem, Sci-Fi, Space"
10278,The iDOLM@STER,7.6,25,pg_13,1653,"Comedy, Drama, Idols (Female), Music"
150,Blood+,7.6,50,r,669,"Action, Drama, Gore, Horror, Military, Mystery, Supernatural, Vampire"
2800,Candy Candy,7.6,115,g,4254,"Drama, Historical, Romance, Shoujo"
40044,Doraemon Movie 40: Nobita no Shin Kyouryuu,7.6,1,pg,8868,"Adventure, Comedy, Kids, Sci-Fi, Shounen"
49785,Fairy Tail: 100-nen Quest,7.6,25,pg_13,1604,"Action, Adventure, Fantasy, Shounen"
45558,Fanren Xiu Xian Chuan: Yan Jia Bao Dazhan,7.6,4,pg_13,10218,"Action, Adventure, Fantasy, Historical, Martial Arts"
55692,Feng Ling Yu Xiu 2nd Season,7.6,12,pg_13,12099,"Action, Adventure, Martial Arts"
36704,Free! Dive to the Future,7.6,12,pg_13,1409,"School, Sports"
123,Fushigi Yuugi,7.6,52,pg_13,1965,"Action, Adventure, Fantasy, Historical, Isekai, Martial Arts, Reverse Harem, Romance, Shoujo"
18055,Hakkenden: Touhou Hakken Ibun 2nd Season,7.6,13,pg_13,2984,"Action, Mystery, Mythology, Shoujo, Supernatural"
52364,Hirano to Kagiura,7.6,1,pg_13,4577,"Boys Love, Josei, School"
33446,Huyao Xiao Hongniang 3: Yue Hong Pian,7.6,13,r,6112,"Comedy, Historical, Romance, Supernatural"
42238,Ani ni Tsukeru Kusuri wa Nai! 4,7.59,12,pg_13,4365,"Comedy, School"
53881,Arknights: Perish in Frost,7.59,8,pg_13,3265,"Action, Fantasy"
1946,Ashita no Nadja,7.59,50,g,4163,"Adventure, Drama, Historical, Romance"
38002,Asobi Asobase Specials,7.59,2,pg_13,3507,"Comedy, Gag Humor, Seinen"
1690,Bokura no,7.59,24,r,1355,"Drama, Mecha, Psychological, Sci-Fi, Seinen, Survival, Suspense"
60,Chrno Crusade,7.59,24,r,1162,"Action, Historical, Mythology, Romance, Shounen, Supernatural"
110,Chuuka Ichiban!,7.59,52,pg_13,5216,"Action, Comedy, Drama, Gourmet, Shounen"
39681,D4DJ First Mix,7.59,13,pg_13,3628,"Idols (Female), Music, School"
56894,Dragon Ball Daima,7.59,20,pg_13,1955,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen"
52999,Ensemble Stars!! Tsuioku Selection Element,7.59,6,pg_13,10491,Idols (Male)
33845,Free! Movie 1: Timeless Medley - Kizuna,7.59,1,pg_13,3328,"School, Sports"
71,Full Metal Panic!,7.59,24,r,473,"Comedy, Mecha, Military"
50425,"Fuufu Ijou, Koibito Miman.",7.59,12,pg_13,654,"Love Polygon, Romance, School, Seinen"
55315,Gensou Mangekyou: The Memories of Phantasm,7.59,0,pg_13,7060,Fantasy
6904,Hellsing: Digest for Freaks,7.59,1,r,3600,"Action, Adult Cast, Gore, Horror, Military, Seinen, Supernatural, Vampire"
53716,Hirogaru Sky! Precure,7.59,50,g,6451,"Action, Mahou Shoujo"
37972,Hoshiai no Sora,7.59,12,pg_13,1258,"Drama, School, Sports"
821,Initial D Battle Stage,7.59,1,g,3842,"Action, Drama, Racing, Seinen"
12725,Initial D: Project D to the Next Stage - Project D e Mukete,7.59,1,pg_13,6281,"Action, Drama, Racing, Seinen"
145,Kareshi Kanojo no Jijou,7.59,26,pg_13,1095,"Comedy, Drama, Romance, School, Shoujo"
24439,Kekkai Sensen,7.59,12,r,210,"Action, Fantasy, Shounen, Super Power, Urban Fantasy, Vampire"
1606,Kekkaishi,7.59,52,pg_13,2105,"Action, Adventure, Mythology, Shounen, Supernatural"
58725,Ninja to Koroshiya no Futarigurashi,7.59,12,pg_13,3370,"Comedy, Shounen"
53874,Pokemon: Mezase Pokemon Master,7.59,11,pg,4599,"Action, Adventure, Comedy, Fantasy, Kids"
30240,Prison School,7.59,12,r+,161,"Comedy, Ecchi, Gag Humor, School, Seinen"
58714,"Saikyou no Shienshoku ""Wajutsushi"" de Aru Ore wa Sekai Saikyou Clan wo Shitagaeru",7.59,12,r,1829,"Action, Adventure, Fantasy"
58939,Sakamoto Days,7.59,11,r,556,"Action, Adult Cast, Comedy, Organized Crime, Shounen"
6444,Tegamibachi,7.59,25,pg_13,1978,"Adventure, Fantasy, Shounen"
41488,Tensura Nikki: Tensei shitara Slime Datta Ken,7.59,12,pg_13,707,"Comedy, Fantasy, Isekai, Reincarnation, Shounen"
40735,Tianbao Fuyao Lu,7.59,13,pg_13,6913,"Action, Adventure, Comedy, Fantasy, Historical, Mystery, Mythology"
9000,Toaru Hikuushi e no Tsuioku,7.59,1,pg_13,2685,"Adult Cast, Adventure, Military, Romance"
1002,Top wo Nerae 2! Diebuster,7.59,6,r+,2606,"Award Winning, Comedy, Drama, Mecha, Sci-Fi, Space"
60593,Vigilante: Boku no Hero Academia Illegals,7.59,13,pg_13,1708,"Action, Shounen, Super Power"
57097,Wanneng Lian Ai Zahuo Dian,7.59,16,pg_13,12729,"Fantasy, Romance"
18245,White Album 2,7.59,13,pg_13,1050,"Drama, Love Polygon, Music, Romance"
60279,Xian Ni Movie: Shenlin Zhi Zhan,7.59,1,pg_13,13791,"Action, Adventure, Fantasy, Historical, Martial Arts"
18753,Yahari Ore no Seishun Love Comedy wa Machigatteiru. OVA,7.59,1,pg_13,945,"Comedy, Love Polygon, Romance, School"
38414,Re:Zero kara Hajimeru Isekai Seikatsu - Hyouketsu no Kizuna,7.58,1,pg_13,884,"Drama, Fantasy, Psychological, Suspense"
36286,Re:Zero kara Hajimeru Isekai Seikatsu - Memory Snow,7.58,1,pg_13,841,"Fantasy, Isekai"
3515,Saint Seiya: Meiou Hades Elysion-hen,7.58,6,pg_13,3754,"Action, Adventure, Fantasy, Mythology, Sci-Fi, Shounen"
58488,Sengoku Youko: Senma Konton-hen,7.58,22,pg_13,4645,"Action, Adventure, Fantasy, Historical, Mythology, Shounen"
53367,Shen Lan Qi Yu Wushuang Zhu: Hong Bao Pian,7.58,15,pg_13,14258,"Action, Adventure, Fantasy"
21755,Shin Tennis no Oujisama vs. Genius 10,7.58,10,pg_13,5264,"Shounen, Sports"
47257,Shinigami Bocchan to Kuro Maid,7.58,12,pg_13,983,"Comedy, Fantasy, Love Status Quo, Romance"
40665,Shoujo☆Kageki Revue Starlight: Rondo Rondo Rondo,7.58,1,pg_13,7496,"Music, Performing Arts, School"
39597,Sword Art Online: Alicization - War of Underworld,7.58,12,r,257,"Action, Adventure, Fantasy, Video Game"
54565,Tensei shitara Slime Datta Ken: Coleus no Yume,7.58,3,pg_13,2278,"Action, Adventure, Comedy, Fantasy, Isekai, Reincarnation, Shounen"
24405,World Trigger,7.58,73,pg_13,551,"Action, Sci-Fi, Shounen"
35789,Yowamushi Pedal: Glory Line,7.58,25,pg_13,3035,"Racing, Shounen, Sports"
9441,Yume-iro Pâtissière SP Professional,7.58,13,g,3735,"Gourmet, Shoujo, Slice of Life"
58502,Zenshuu.,7.58,12,pg_13,1668,"Action, Fantasy, Isekai"
52193,Akiba Meido Sensou,7.58,12,r,1437,"Action, Comedy, Organized Crime"
40024,Bishoujo Senshi Sailor Moon Eternal Movie 1,7.58,1,pg_13,4181,"Mahou Shoujo, Romance, Shoujo"
2213,Black Jack (TV),7.58,61,pg_13,3948,"Drama, Medical, Shounen"
44200,Boku no Hero Academia the Movie 3: World Heroes' Mission,7.58,1,pg_13,964,"Action, Shounen, Super Power"
51898,Da Wang Rao Ming 2,7.58,12,pg_13,5006,"Action, Adventure, Comedy, Fantasy"
40416,Date A Bullet: Dead or Bullet,7.58,1,pg_13,2119,"Action, Fantasy, Isekai, Sci-Fi"
25341,Diamond no Ace OVA,7.58,3,pg_13,5560,"School, Shounen, Sports, Team Sports"
48903,Dragon Ball Super: Super Hero,7.58,1,pg_13,1831,"Action, Adventure, Fantasy, Martial Arts, Shounen"
986,Dragon Ball Z Special 1: Tatta Hitori no Saishuu Kessen,7.58,1,pg_13,2135,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen"
13117,Hakuouki Movie 1: Kyoto Ranbu,7.58,1,pg_13,4461,"Action, Drama, Historical, Josei, Samurai, Supernatural"
25649,Junjou Romantica 3,7.58,12,pg_13,1977,"Adult Cast, Boys Love, Comedy, Drama"
43609,Kaguya-sama wa Kokurasetai? Tensai-tachi no Renai Zunousen OVA,7.58,1,pg_13,1068,"Comedy, Ecchi, Romance, School, Seinen"
96,Kidou Butouden G Gundam,7.58,49,pg_13,2794,"Drama, Martial Arts, Mecha, Romance, Sci-Fi, Space"
22125,Kuroko no Basket: Mou Ikkai Yarimasen ka,7.58,1,pg_13,3439,"Comedy, School, Shounen, Sports, Team Sports"
34973,Love Live! Sunshine!! 2nd Season,7.58,13,pg_13,2022,"Idols (Female), Music, School, Slice of Life"
331,Mahoujin Guruguru,7.58,45,g,6501,"Adventure, Comedy, Fantasy, Shounen"
38958,Manga de Wakaru! Fate/Grand Order,7.58,1,pg_13,5429,Comedy
19511,Naruto: Shippuuden - Sunny Side Battle,7.58,1,pg_13,2700,"Comedy, Fantasy, Gourmet, Shounen"
17249,Pretty Rhythm: Rainbow Live,7.58,51,pg,5986,"Idols (Female), Music, Sports"
160,"Ima, Soko ni Iru Boku",7.57,13,r,1661,"Adventure, Drama, Fantasy, Isekai, Military, Sci-Fi"
1289,Kidou Keisatsu Patlabor: New OVA,7.57,16,pg_13,6425,"Adult Cast, Comedy, Mecha, Sci-Fi, Workplace"
41471,Kiniro Mosaic: Thank You!!,7.57,1,pg_13,5981,"CGDCT, School, Slice of Life"
33519,Koutetsujou no Kabaneri Movie 1: Tsudou Hikari,7.57,1,r,3161,"Action, Fantasy, Gore, Historical, Horror, Survival, Suspense"
33520,Koutetsujou no Kabaneri Movie 2: Moeru Inochi,7.57,1,r,3225,"Action, Fantasy, Gore, Historical, Horror, Survival, Suspense"
38373,Macross Δ Movie 2: Zettai Live!!!,7.57,1,pg_13,7091,"Mecha, Military, Music, Sci-Fi, Space"
2985,Majin Tantei Nougami Neuro,7.57,25,r,2884,"Comedy, Detective, Mystery, Mythology, Shounen, Supernatural"
10389,Momo e no Tegami,7.57,1,g,2512,"Award Winning, Drama, Supernatural"
58535,Ojamajo Carnival!!,7.57,1,g,12013,Mahou Shoujo
1008,Ranma ½: Yomigaeru Kioku,7.57,2,pg_13,5237,"Comedy, Drama, Magical Sex Shift, Romance, Shounen"
41590,Re:Zero kara Hajimeru Isekai Seikatsu - Hyouketsu no Kizuna - Manner Movie,7.57,1,g,3435,Fantasy
1699,Romeo x Juliet,7.57,24,pg_13,1415,"Drama, Fantasy, Historical, Romance"
53590,Saijaku Tamer wa Gomi Hiroi no Tabi wo Hajimemashita.,7.57,12,pg_13,1898,"Adventure, Crossdressing, Fantasy, Isekai, Reincarnation"
22101,Soredemo Sekai wa Utsukushii,7.57,12,pg_13,803,"Adventure, Fantasy, Romance, Shoujo"
9751,Strike Witches Movie,7.57,1,pg_13,3736,"Action, Ecchi, Military, Sci-Fi"
36474,Sword Art Online: Alicization,7.57,24,r,149,"Action, Adventure, Fantasy, Video Game"
36470,Tada-kun wa Koi wo Shinai,7.57,13,pg_13,851,"Comedy, Romance, School, Visual Arts"
15731,Tamayura: More Aggressive,7.57,12,g,5098,"CGDCT, Iyashikei, Slice of Life"
5751,Tennis no Oujisama: Another Story - Kako to Mirai no Message,7.57,4,pg_13,5785,"School, Shounen, Sports"
39495,Totsukuni no Shoujo,7.57,1,g,2942,"Shounen, Supernatural"
48405,Totsukuni no Shoujo (2022),7.57,1,pg_13,3345,"Shounen, Supernatural"
969,Tsubasa Chronicle 2nd Season,7.57,26,pg_13,2031,"Action, Adventure, Drama, Fantasy, Romance, Shounen"
22583,Uchuu Kyoudai: Number Zero,7.57,1,pg_13,7629,"Adult Cast, Comedy, Seinen, Space"
58448,Yong Sheng: Qizhuang Shanhe,7.57,16,pg_13,12999,"Action, Adventure, Fantasy, Historical, Martial Arts"
55684,Yong Sheng: Shi Nian Zhi Yue,7.57,12,pg_13,12305,"Action, Adventure, Fantasy, Historical, Martial Arts"
53865,Yozakura-san Chi no Daisakusen,7.57,27,pg_13,1730,"Action, Comedy, Shounen"
37341,Yuru Camp△ Specials,7.57,3,pg_13,3145,"CGDCT, Iyashikei, Slice of Life"
41433,Akudama Drive,7.57,12,r,526,"Action, Adult Cast, Gore, Sci-Fi, Suspense"
24151,Ao Haru Ride OVA,7.57,2,pg_13,1664,"Love Polygon, Romance, School, Shoujo"
11737,Ao no Exorcist Movie,7.57,1,pg_13,952,"Action, Mythology, School, Shounen, Supernatural"
37869,BanG Dream! 2nd Season,7.57,13,pg_13,3456,"CGDCT, Music, School"
4596,Code Geass: Hangyaku no Lelouch Special Edition - Black Rebellion,7.57,1,r,3756,"Mecha, Military, School, Sci-Fi, Super Power"
6702,Fairy Tail,7.57,175,pg_13,57,"Action, Adventure, Fantasy, Shounen"
38027,Free! Dive to the Future: Soushun no Build-up!,7.57,1,pg_13,4803,"Comedy, School"
37958,Fukigen na Mononokean Tsuzuki,7.57,13,pg_13,3197,"Comedy, Mythology, Supernatural"
31931,Full Metal Panic! Invisible Victory,7.57,12,r,2244,"Mecha, Military"
53148,Gokushufudou Season 2,7.57,5,pg_13,2413,"Adult Cast, Comedy, Gag Humor, Organized Crime"
37109,Hakumei to Mikochi: Neji to Bed to Irori to Bakuchi,7.57,1,pg_13,7230,"Fantasy, Iyashikei, Seinen, Slice of Life"
10350,Hakuouki: Sekkaroku,7.57,6,pg_13,4602,"Action, Drama, Fantasy, Historical, Josei"
1356,Hokuto no Ken 2,7.57,43,r,4262,"Action, Drama, Gore, Martial Arts, Sci-Fi, Shounen, Super Power"
9201,Air Gear: Kuro no Hane to Nemuri no Mori - Break on the Sky,7.56,3,r+,2938,"Comedy, Delinquents, Ecchi, School, Shounen, Sports"
